candidate_count,depth,example_id,graph_density_at_4,layer_id,recall_at_1,recall_at_2,recall_at_4,recall_at_6,recall_at_8,reciprocal_rank,seed,shortcut,source_hop,target_hop,target_rank,target_reachable,target_within_direct_window,target_within_effective_receptive_field,window
16,8,chain-2194583-d8,0.25,3,0,0,0,0,0,0.1,67,1,1,2,10,1,0,1,w32
16,8,chain-2194583-d8,0.25,3,0,0,0,0,1,0.14285714285714285,67,1,2,3,7,1,0,1,w32
16,8,chain-2194583-d8,0.25,3,0,0,0,0,0,0.07692307692307693,67,1,3,4,13,1,1,1,w32
16,8,chain-2194583-d8,0.25,3,0,0,1,1,1,0.25,67,1,4,5,4,1,1,1,w32
16,8,chain-2194583-d8,0.25,3,0,0,0,0,0,0.06666666666666667,67,1,5,6,15,1,1,1,w32
16,8,chain-2194583-d8,0.25,3,0,0,0,0,0,0.1111111111111111,67,0,6,7,9,1,0,1,w32
16,8,chain-2194583-d8,0.25,4,0,0,0,0,1,0.14285714285714285,67,1,0,1,7,1,1,1,w32
16,8,chain-2194583-d8,0.25,4,0,0,0,0,1,0.14285714285714285,67,1,1,2,7,1,0,1,w32
16,8,chain-2194583-d8,0.25,4,0,0,0,0,0,0.1,67,1,2,3,10,1,0,1,w32
16,8,chain-2194583-d8,0.25,4,0,0,0,0,0,0.06666666666666667,67,1,3,4,15,1,1,1,w32
16,8,chain-2194583-d8,0.25,4,0,0,0,1,1,0.16666666666666666,67,1,4,5,6,1,1,1,w32
16,8,chain-2194583-d8,0.25,4,0,0,0,0,0,0.0625,67,1,5,6,16,1,1,1,w32
16,8,chain-2194583-d8,0.25,4,0,0,0,0,0,0.06666666666666667,67,0,6,7,15,1,0,1,w32
16,8,chain-2194583-d8,0.25,5,0,0,0,1,1,0.2,67,1,0,1,5,1,1,1,w32
16,8,chain-2194583-d8,0.25,5,0,0,0,0,1,0.14285714285714285,67,1,1,2,7,1,0,1,w32
16,8,chain-2194583-d8,0.25,5,0,0,0,0,0,0.07142857142857142,67,1,2,3,14,1,0,1,w32
16,8,chain-2194583-d8,0.25,5,0,0,0,0,0,0.06666666666666667,67,1,3,4,15,1,1,1,w32
16,8,chain-2194583-d8,0.25,5,0,0,0,0,1,0.14285714285714285,67,1,4,5,7,1,1,1,w32
16,8,chain-2194583-d8,0.25,5,0,0,0,0,0,0.0625,67,1,5,6,16,1,1,1,w32
16,8,chain-2194583-d8,0.25,5,0,0,0,0,0,0.07142857142857142,67,0,6,7,14,1,0,1,w32
12,3,chain-2299312-d3,0.3333333333333333,0,0,0,0,0,0,0.09090909090909091,67,1,0,1,11,1,1,1,w32
12,3,chain-2299312-d3,0.3333333333333333,0,0,0,0,1,1,0.2,67,0,1,2,5,1,0,0,w32
12,3,chain-2299312-d3,0.3333333333333333,1,0,0,1,1,1,0.25,67,1,0,1,4,1,1,1,w32
12,3,chain-2299312-d3,0.3333333333333333,1,0,1,1,1,1,0.5,67,0,1,2,2,1,0,1,w32
12,3,chain-2299312-d3,0.3333333333333333,2,0,1,1,1,1,0.5,67,0,0,1,2,1,1,1,w32
12,3,chain-2299312-d3,0.3333333333333333,2,0,0,0,0,1,0.14285714285714285,67,0,1,2,7,1,0,1,w32
12,3,chain-2299312-d3,0.3333333333333333,3,0,0,0,1,1,0.2,67,0,0,1,5,1,1,1,w32
12,3,chain-2299312-d3,0.3333333333333333,3,0,0,0,0,0,0.1,67,0,1,2,10,1,0,1,w32
12,3,chain-2299312-d3,0.3333333333333333,4,0,0,1,1,1,0.25,67,0,0,1,4,1,1,1,w32
12,3,chain-2299312-d3,0.3333333333333333,4,0,0,0,0,1,0.14285714285714285,67,0,1,2,7,1,0,1,w32
12,3,chain-2299312-d3,0.3333333333333333,5,0,0,1,1,1,0.3333333333333333,67,0,0,1,3,1,1,1,w32
12,3,chain-2299312-d3,0.3333333333333333,5,0,0,0,0,1,0.14285714285714285,67,0,1,2,7,1,0,1,w32
11,2,chain-2404041-d2,0.36363636363636365,0,0,0,0,0,1,0.14285714285714285,67,0,0,1,7,1,1,1,w32
11,2,chain-2404041-d2,0.36363636363636365,1,0,0,0,0,0,0.09090909090909091,67,0,0,1,11,1,1,1,w32
11,2,chain-2404041-d2,0.36363636363636365,2,0,0,0,0,0,0.1,67,0,0,1,10,1,1,1,w32
11,2,chain-2404041-d2,0.36363636363636365,3,0,0,0,0,0,0.09090909090909091,67,0,0,1,11,1,1,1,w32
11,2,chain-2404041-d2,0.36363636363636365,4,0,0,0,0,0,0.09090909090909091,67,0,0,1,11,1,1,1,w32
11,2,chain-2404041-d2,0.36363636363636365,5,0,0,0,0,0,0.09090909090909091,67,0,0,1,11,1,1,1,w32
10,2,chain-2508770-d2,0.4,0,0,0,1,1,1,0.25,67,0,0,1,4,1,1,1,w32
10,2,chain-2508770-d2,0.4,1,0,0,0,1,1,0.16666666666666666,67,0,0,1,6,1,1,1,w32
10,2,chain-2508770-d2,0.4,2,0,0,0,0,0,0.1,67,0,0,1,10,1,1,1,w32
10,2,chain-2508770-d2,0.4,3,0,0,0,1,1,0.2,67,0,0,1,5,1,1,1,w32
10,2,chain-2508770-d2,0.4,4,0,0,0,0,0,0.1,67,0,0,1,10,1,1,1,w32
10,2,chain-2508770-d2,0.4,5,0,0,0,1,1,0.2,67,0,0,1,5,1,1,1,w32
10,2,chain-2613499-d2,0.4,0,0,0,1,1,1,0.3333333333333333,67,0,0,1,3,1,0,0,w32
10,2,chain-2613499-d2,0.4,1,1,1,1,1,1,1.0,67,0,0,1,1,1,0,1,w32
10,2,chain-2613499-d2,0.4,2,0,1,1,1,1,0.5,67,0,0,1,2,1,0,1,w32
10,2,chain-2613499-d2,0.4,3,0,1,1,1,1,0.5,67,0,0,1,2,1,0,1,w32
10,2,chain-2613499-d2,0.4,4,0,0,1,1,1,0.3333333333333333,67,0,0,1,3,1,0,1,w32
10,2,chain-2613499-d2,0.4,5,0,0,0,0,1,0.14285714285714285,67,0,0,1,7,1,0,1,w32
9,4,chain-2718228-d4,0.4444444444444444,0,0,0,0,0,1,0.125,67,1,0,1,8,1,1,1,w32
9,4,chain-2718228-d4,0.4444444444444444,0,0,0,0,0,1,0.125,67,1,1,2,8,1,1,1,w32
9,4,chain-2718228-d4,0.4444444444444444,0,0,0,0,1,1,0.2,67,0,2,3,5,1,1,1,w32
9,4,chain-2718228-d4,0.4444444444444444,1,0,0,0,0,1,0.125,67,1,0,1,8,1,1,1,w32
9,4,chain-2718228-d4,0.4444444444444444,1,0,0,0,0,0,0.1111111111111111,67,1,1,2,9,1,1,1,w32
9,4,chain-2718228-d4,0.4444444444444444,1,0,0,0,0,1,0.125,67,0,2,3,8,1,1,1,w32
9,4,chain-2718228-d4,0.4444444444444444,2,0,0,0,1,1,0.16666666666666666,67,1,0,1,6,1,1,1,w32
9,4,chain-2718228-d4,0.4444444444444444,2,0,0,0,0,1,0.125,67,1,1,2,8,1,1,1,w32
9,4,chain-2718228-d4,0.4444444444444444,2,0,0,1,1,1,0.25,67,0,2,3,4,1,1,1,w32
9,4,chain-2718228-d4,0.4444444444444444,3,0,0,0,0,1,0.14285714285714285,67,1,0,1,7,1,1,1,w32
9,4,chain-2718228-d4,0.4444444444444444,3,0,0,0,0,1,0.14285714285714285,67,1,1,2,7,1,1,1,w32
9,4,chain-2718228-d4,0.4444444444444444,3,0,0,1,1,1,0.25,67,0,2,3,4,1,1,1,w32
9,4,chain-2718228-d4,0.4444444444444444,4,0,0,0,0,1,0.125,67,1,0,1,8,1,1,1,w32
9,4,chain-2718228-d4,0.4444444444444444,4,0,0,0,0,1,0.14285714285714285,67,1,1,2,7,1,1,1,w32
9,4,chain-2718228-d4,0.4444444444444444,4,1,1,1,1,1,1.0,67,0,2,3,1,1,1,1,w32
9,4,chain-2718228-d4,0.4444444444444444,5,0,0,0,1,1,0.16666666666666666,67,1,0,1,6,1,1,1,w32
9,4,chain-2718228-d4,0.4444444444444444,5,0,0,0,1,1,0.16666666666666666,67,1,1,2,6,1,1,1,w32
9,4,chain-2718228-d4,0.4444444444444444,5,0,0,0,1,1,0.2,67,0,2,3,5,1,1,1,w32
8,4,chain-2822957-d4,0.5,0,0,0,0,0,1,0.125,67,1,0,1,8,1,1,1,w32
8,4,chain-2822957-d4,0.5,0,0,0,0,0,1,0.125,67,1,1,2,8,1,1,1,w32
8,4,chain-2822957-d4,0.5,0,0,0,1,1,1,0.3333333333333333,67,0,2,3,3,1,1,1,w32
8,4,chain-2822957-d4,0.5,1,0,0,1,1,1,0.25,67,1,0,1,4,1,1,1,w32
8,4,chain-2822957-d4,0.5,1,0,0,0,1,1,0.2,67,1,1,2,5,1,1,1,w32
8,4,chain-2822957-d4,0.5,1,0,0,0,1,1,0.2,67,0,2,3,5,1,1,1,w32
8,4,chain-2822957-d4,0.5,2,0,0,0,0,1,0.14285714285714285,67,1,0,1,7,1,1,1,w32
8,4,chain-2822957-d4,0.5,2,0,0,0,0,1,0.14285714285714285,67,1,1,2,7,1,1,1,w32
8,4,chain-2822957-d4,0.5,2,0,0,1,1,1,0.3333333333333333,67,0,2,3,3,1,1,1,w32
8,4,chain-2822957-d4,0.5,3,0,0,0,0,1,0.125,67,1,0,1,8,1,1,1,w32
8,4,chain-2822957-d4,0.5,3,0,0,0,0,1,0.125,67,1,1,2,8,1,1,1,w32
8,4,chain-2822957-d4,0.5,3,0,0,0,0,1,0.125,67,0,2,3,8,1,1,1,w32
8,4,chain-2822957-d4,0.5,4,0,0,1,1,1,0.3333333333333333,67,0,0,1,3,1,1,1,w32
8,4,chain-2822957-d4,0.5,4,0,0,0,0,1,0.14285714285714285,67,0,1,2,7,1,1,1,w32
8,4,chain-2822957-d4,0.5,4,0,0,0,0,1,0.125,67,0,2,3,8,1,1,1,w32
8,4,chain-2822957-d4,0.5,5,1,1,1,1,1,1.0,67,0,0,1,1,1,1,1,w32
8,4,chain-2822957-d4,0.5,5,0,0,0,0,1,0.125,67,1,1,2,8,1,1,1,w32
8,4,chain-2822957-d4,0.5,5,0,0,0,0,1,0.14285714285714285,67,0,2,3,7,1,1,1,w32
7,4,chain-2927686-d4,0.5714285714285714,0,0,0,1,1,1,0.25,67,1,0,1,4,1,1,1,w32
7,4,chain-2927686-d4,0.5714285714285714,0,0,0,0,0,1,0.14285714285714285,67,1,1,2,7,1,1,1,w32
7,4,chain-2927686-d4,0.5714285714285714,0,0,0,0,1,1,0.2,67,0,2,3,5,1,1,1,w32
7,4,chain-2927686-d4,0.5714285714285714,1,0,0,1,1,1,0.25,67,0,0,1,4,1,1,1,w32
7,4,chain-2927686-d4,0.5714285714285714,1,0,0,0,1,1,0.2,67,0,1,2,5,1,1,1,w32
7,4,chain-2927686-d4,0.5714285714285714,1,0,0,0,0,1,0.14285714285714285,67,0,2,3,7,1,1,1,w32
7,4,chain-2927686-d4,0.5714285714285714,2,0,0,1,1,1,0.25,67,0,0,1,4,1,1,1,w32
7,4,chain-2927686-d4,0.5714285714285714,2,0,0,0,1,1,0.16666666666666666,67,0,1,2,6,1,1,1,w32
7,4,chain-2927686-d4,0.5714285714285714,2,0,0,1,1,1,0.3333333333333333,67,0,2,3,3,1,1,1,w32
7,4,chain-2927686-d4,0.5714285714285714,3,0,0,1,1,1,0.25,67,1,0,1,4,1,1,1,w32
7,4,chain-2927686-d4,0.5714285714285714,3,0,1,1,1,1,0.5,67,1,1,2,2,1,1,1,w32
7,4,chain-2927686-d4,0.5714285714285714,3,0,0,0,0,1,0.14285714285714285,67,0,2,3,7,1,1,1,w32
7,4,chain-2927686-d4,0.5714285714285714,4,0,0,1,1,1,0.25,67,1,0,1,4,1,1,1,w32
7,4,chain-2927686-d4,0.5714285714285714,4,0,0,1,1,1,0.3333333333333333,67,1,1,2,3,1,1,1,w32
7,4,chain-2927686-d4,0.5714285714285714,4,0,0,0,0,1,0.14285714285714285,67,0,2,3,7,1,1,1,w32
7,4,chain-2927686-d4,0.5714285714285714,5,0,0,1,1,1,0.3333333333333333,67,1,0,1,3,1,1,1,w32
7,4,chain-2927686-d4,0.5714285714285714,5,0,0,1,1,1,0.25,67,1,1,2,4,1,1,1,w32
7,4,chain-2927686-d4,0.5714285714285714,5,0,0,0,0,1,0.14285714285714285,67,0,2,3,7,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,0,0,0,0,0,0,0.058823529411764705,67,1,0,1,17,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,0,0,0,0,0,1,0.125,67,1,1,2,8,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,0,0,0,0,0,0,0.058823529411764705,67,1,2,3,17,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,0,0,0,0,0,0,0.06666666666666667,67,1,3,4,15,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,0,0,0,0,0,0,0.058823529411764705,67,1,4,5,17,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,0,0,0,0,0,0,0.0625,67,1,5,6,16,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,0,0,0,0,0,1,0.125,67,0,6,7,8,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,1,0,0,0,0,0,0.058823529411764705,67,1,0,1,17,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,1,0,0,0,0,0,0.06666666666666667,67,1,1,2,15,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,1,0,0,0,0,0,0.07692307692307693,67,1,2,3,13,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,1,0,0,0,0,0,0.1,67,1,3,4,10,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,1,0,0,0,0,0,0.1,67,0,4,5,10,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,1,0,0,0,0,0,0.08333333333333333,67,1,5,6,12,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,1,0,0,0,0,0,0.0625,67,0,6,7,16,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,2,0,0,0,0,0,0.07692307692307693,67,1,0,1,13,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,2,0,0,0,0,0,0.058823529411764705,67,1,1,2,17,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,2,1,1,1,1,1,1.0,67,0,2,3,1,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,2,0,0,0,0,0,0.08333333333333333,67,1,3,4,12,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,2,0,0,0,0,0,0.1,67,0,4,5,10,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,2,0,0,0,0,0,0.06666666666666667,67,0,5,6,15,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,2,0,0,0,0,1,0.125,67,0,6,7,8,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,3,0,0,0,0,0,0.1,67,1,0,1,10,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,3,0,0,0,0,0,0.07142857142857142,67,1,1,2,14,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,3,0,1,1,1,1,0.5,67,1,2,3,2,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,3,0,0,0,0,0,0.08333333333333333,67,1,3,4,12,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,3,0,0,0,0,0,0.08333333333333333,67,0,4,5,12,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,3,0,0,0,0,0,0.06666666666666667,67,0,5,6,15,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,3,0,0,0,0,0,0.058823529411764705,67,0,6,7,17,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,4,0,0,0,0,0,0.08333333333333333,67,1,0,1,12,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,4,0,0,0,0,0,0.07692307692307693,67,1,1,2,13,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,4,0,1,1,1,1,0.5,67,1,2,3,2,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,4,0,0,0,0,1,0.14285714285714285,67,0,3,4,7,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,4,0,0,0,0,0,0.1111111111111111,67,0,4,5,9,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,4,0,0,0,0,0,0.06666666666666667,67,0,5,6,15,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,4,0,0,0,0,0,0.058823529411764705,67,0,6,7,17,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,5,0,0,0,0,0,0.07142857142857142,67,1,0,1,14,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,5,0,0,0,0,0,0.07142857142857142,67,1,1,2,14,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,5,0,0,0,0,1,0.125,67,1,2,3,8,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,5,0,0,0,0,0,0.09090909090909091,67,0,3,4,11,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,5,0,0,0,0,0,0.06666666666666667,67,1,4,5,15,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,5,0,0,0,0,0,0.0625,67,0,5,6,16,1,1,1,w32
17,8,chain-3032415-d8,0.23529411764705882,5,0,0,0,0,0,0.058823529411764705,67,0,6,7,17,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,0,0,0,0,0,0,0.1,67,1,0,1,10,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,0,0,0,0,0,0,0.1111111111111111,67,1,1,2,9,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,0,0,0,0,0,0,0.1,67,1,2,3,10,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,0,0,0,0,0,0,0.1,67,1,3,4,10,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,0,0,1,1,1,1,0.5,67,0,4,5,2,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,0,0,0,0,1,1,0.16666666666666666,67,0,5,6,6,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,0,0,0,0,0,0,0.09090909090909091,67,0,6,7,11,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,1,0,0,0,0,1,0.125,67,1,0,1,8,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,1,0,0,0,0,1,0.125,67,1,1,2,8,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,1,0,0,0,0,0,0.1111111111111111,67,1,2,3,9,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,1,0,0,0,0,0,0.09090909090909091,67,1,3,4,11,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,1,0,0,0,0,0,0.1,67,1,4,5,10,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,1,0,0,0,1,1,0.2,67,1,5,6,5,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,1,0,0,0,0,1,0.14285714285714285,67,0,6,7,7,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,2,0,0,0,1,1,0.2,67,1,0,1,5,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,2,0,0,0,0,1,0.14285714285714285,67,1,1,2,7,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,2,0,0,0,0,0,0.1111111111111111,67,1,2,3,9,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,2,0,0,0,0,0,0.1111111111111111,67,1,3,4,9,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,2,0,0,0,0,1,0.125,67,0,4,5,8,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,2,0,0,0,0,0,0.1,67,0,5,6,10,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,2,0,0,0,0,0,0.1,67,0,6,7,10,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,3,0,0,0,0,0,0.1,67,1,0,1,10,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,3,0,0,0,0,0,0.1111111111111111,67,1,1,2,9,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,3,0,0,0,0,0,0.09090909090909091,67,1,2,3,11,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,3,0,0,0,0,0,0.09090909090909091,67,1,3,4,11,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,3,0,0,0,0,0,0.1111111111111111,67,1,4,5,9,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,3,0,0,0,0,1,0.14285714285714285,67,1,5,6,7,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,3,0,0,0,0,0,0.1,67,0,6,7,10,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,4,0,0,0,0,1,0.14285714285714285,67,1,0,1,7,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,4,0,0,1,1,1,0.3333333333333333,67,0,1,2,3,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,4,0,0,0,0,1,0.125,67,1,2,3,8,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,4,0,0,0,1,1,0.16666666666666666,67,0,3,4,6,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,4,0,0,0,0,0,0.1,67,1,4,5,10,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,4,0,0,0,1,1,0.16666666666666666,67,1,5,6,6,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,4,0,0,0,0,0,0.1111111111111111,67,0,6,7,9,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,5,0,0,1,1,1,0.3333333333333333,67,1,0,1,3,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,5,0,0,0,0,0,0.1,67,1,1,2,10,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,5,0,0,0,0,0,0.1,67,1,2,3,10,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,5,0,0,0,0,0,0.1111111111111111,67,1,3,4,9,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,5,0,0,1,1,1,0.3333333333333333,67,1,4,5,3,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,5,0,1,1,1,1,0.5,67,0,5,6,2,1,1,1,w32
11,8,chain-3137144-d8,0.36363636363636365,5,1,1,1,1,1,1.0,67,0,6,7,1,1,1,1,w32
13,8,chain-3241873-d8,0.3076923076923077,0,0,0,0,0,0,0.07692307692307693,67,1,0,1,13,1,1,1,w32
13,8,chain-3241873-d8,0.3076923076923077,0,0,0,0,1,1,0.16666666666666666,67,1,1,2,6,1,1,1,w32
13,8,chain-3241873-d8,0.3076923076923077,0,0,0,0,0,0,0.1111111111111111,67,1,2,3,9,1,1,1,w32
13,8,chain-3241873-d8,0.3076923076923077,0,0,0,0,0,0,0.1111111111111111,67,1,3,4,9,1,1,1,w32
13,8,chain-3241873-d8,0.3076923076923077,0,0,1,1,1,1,0.5,67,1,4,5,2,1,0,0,w32
13,8,chain-3241873-d8,0.3076923076923077,0,0,0,0,0,0,0.09090909090909091,67,1,5,6,11,1,1,1,w32
13,8,chain-3241873-d8,0.3076923076923077,0,1,1,1,1,1,1.0,67,0,6,7,1,1,1,1,w32
13,8,chain-3241873-d8,0.3076923076923077,1,0,0,0,0,0,0.08333333333333333,67,1,0,1,12,1,1,1,w32
13,8,chain-3241873-d8,0.3076923076923077,1,0,0,0,0,0,0.09090909090909091,67,1,1,2,11,1,1,1,w32
13,8,chain-3241873-d8,0.3076923076923077,1,0,0,0,0,0,0.09090909090909091,67,1,2,3,11,1,1,1,w32
13,8,chain-3241873-d8,0.3076923076923077,1,0,0,1,1,1,0.3333333333333333,67,1,3,4,3,1,1,1,w32
13,8,chain-3241873-d8,0.3076923076923077,1,1,1,1,1,1,1.0,67,0,4,5,1,1,0,0,w32
13,8,chain-3241873-d8,0.3076923076923077,1,0,0,0,0,0,0.08333333333333333,67,1,5,6,12,1,1,1,w32
13,8,chain-3241873-d8,0.3076923076923077,1,0,0,0,0,0,0.09090909090909091,67,0,6,7,11,1,1,1,w32
13,8,chain-3241873-d8,0.3076923076923077,2,0,0,0,0,0,0.08333333333333333,67,1,0,1,12,1,1,1,w32
13,8,chain-3241873-d8,0.3076923076923077,2,0,0,0,0,0,0.07692307692307693,67,1,1,2,13,1,1,1,w32
13,8,chain-3241873-d8,0.3076923076923077,2,0,0,0,0,0,0.07692307692307693,67,1,2,3,13,1,1,1,w32
13,8,chain-3241873-d8,0.3076923076923077,2,0,0,0,0,0,0.08333333333333333,67,1,3,4,12,1,1,1,w32
13,8,chain-3241873-d8,0.3076923076923077,2,0,0,1,1,1,0.25,67,0,4,5,4,1,0,1,w32
13,8,chain-3241873-d8,0.3076923076923077,2,0,0,0,0,0,0.1,67,0,5,6,10,1,1,1,w32
13,8,chain-3241873-d8,0.3076923076923077,2,0,0,0,0,0,0.09090909090909091,67,0,6,7,11,1,1,1,w32
13,8,chain-3241873-d8,0.3076923076923077,3,0,0,0,0,0,0.07692307692307693,67,1,0,1,13,1,1,1,w32
13,8,chain-3241873-d8,0.3076923076923077,3,0,0,0,0,0,0.09090909090909091,67,1,1,2,11,1,1,1,w32
13,8,chain-3241873-d8,0.3076923076923077,3,0,0,0,0,0,0.08333333333333333,67,1,2,3,12,1,1,1,w32
13,8,chain-3241873-d8,0.3076923076923077,3,0,0,0,0,0,0.07692307692307693,67,1,3,4,13,1,1,1,w32
13,8,chain-3241873-d8,0.3076923076923077,3,0,0,0,0,1,0.125,67,1,4,5,8,1,0,1,w32
13,8,chain-3241873-d8,0.3076923076923077,3,0,0,0,0,0,0.08333333333333333,67,1,5,6,12,1,1,1,w32
13,8,chain-3241873-d8,0.3076923076923077,3,1,1,1,1,1,1.0,67,0,6,7,1,1,1,1,w32
13,8,chain-3241873-d8,0.3076923076923077,4,0,0,0,0,0,0.07692307692307693,67,1,0,1,13,1,1,1,w32
13,8,chain-3241873-d8,0.3076923076923077,4,0,0,0,0,0,0.08333333333333333,67,1,1,2,12,1,1,1,w32
13,8,chain-3241873-d8,0.3076923076923077,4,0,0,0,0,0,0.08333333333333333,67,1,2,3,12,1,1,1,w32
13,8,chain-3241873-d8,0.3076923076923077,4,0,0,0,0,0,0.08333333333333333,67,1,3,4,12,1,1,1,w32
13,8,chain-3241873-d8,0.3076923076923077,4,0,0,0,0,0,0.1111111111111111,67,1,4,5,9,1,0,1,w32
13,8,chain-3241873-d8,0.3076923076923077,4,0,0,0,1,1,0.2,67,1,5,6,5,1,1,1,w32
13,8,chain-3241873-d8,0.3076923076923077,4,1,1,1,1,1,1.0,67,0,6,7,1,1,1,1,w32
13,8,chain-3241873-d8,0.3076923076923077,5,0,0,0,0,0,0.08333333333333333,67,1,0,1,12,1,1,1,w32
13,8,chain-3241873-d8,0.3076923076923077,5,0,0,0,0,0,0.08333333333333333,67,1,1,2,12,1,1,1,w32
13,8,chain-3241873-d8,0.3076923076923077,5,0,0,0,0,0,0.08333333333333333,67,1,2,3,12,1,1,1,w32
13,8,chain-3241873-d8,0.3076923076923077,5,0,0,0,0,0,0.07692307692307693,67,1,3,4,13,1,1,1,w32
13,8,chain-3241873-d8,0.3076923076923077,5,0,0,0,0,0,0.1111111111111111,67,1,4,5,9,1,0,1,w32
13,8,chain-3241873-d8,0.3076923076923077,5,0,0,0,1,1,0.16666666666666666,67,1,5,6,6,1,1,1,w32
13,8,chain-3241873-d8,0.3076923076923077,5,0,1,1,1,1,0.5,67,0,6,7,2,1,1,1,w32
17,8,chain-3346602-d8,0.23529411764705882,0,0,0,0,0,0,0.08333333333333333,67,1,0,1,12,1,1,1,w32
